gutenberg_id	text
36	first new experiences of mine.  After a long time I ventured back to
36	the peephole, to find that the new-comers had been reinforced by the
36	occupants of no fewer than three of the fighting-machines.  These last
36	had brought with them certain fresh appliances that stood in an
36	orderly manner about the cylinder.  The second handling-machine was now
36	completed, and was busied in serving one of the novel contrivances the
36	big machine had brought.  This was a body resembling a milk can in its
36	general form, above which oscillated a pear-shaped receptacle, and
36	from which a stream of white powder flowed into a circular basin
36	below.
36	
36	The oscillatory motion was imparted to this by one tentacle of the
36	handling-machine.  With two spatulate hands the handling-machine was
36	digging out and flinging masses of clay into the pear-shaped
36	receptacle above, while with another arm it periodically opened a door
36	and removed rusty and blackened clinkers from the middle part of the
36	machine.  Another steely tentacle directed the powder from the basin
36	along a ribbed channel towards some receiver that was hidden from me
36	by the mound of bluish dust.  From this unseen receiver a little
36	thread of green smoke rose vertically into the quiet air.  As I looked,
36	the handling-machine, with a faint and musical clinking, extended,
36	telescopic fashion, a tentacle that had been a moment before a mere
36	blunt projection, until its end was hidden behind the mound of clay.
36	In another second it had lifted a bar of white aluminium into sight,
36	untarnished as yet, and shining dazzlingly, and deposited it in a
36	growing stack of bars that stood at the side of the pit.  Between
36	sunset and starlight this dexterous machine must have made more than a
36	hundred such bars out of the crude clay, and the mound of bluish dust
36	rose steadily until it topped the side of the pit.
36	
36	The contrast between the swift and complex movements of these
36	contrivances and the inert panting clumsiness of their masters was
36	acute, and for days I had to tell myself repeatedly that these latter
36	were indeed the living of the two things.
36	
36	The curate had possession of the slit when the first men were
36	brought to the pit.  I was sitting below, huddled up, listening with
36	all my ears.  He made a sudden movement backward, and I, fearful that
36	we were observed, crouched in a spasm of terror.  He came sliding down
36	the rubbish and crept beside me in the darkness, inarticulate,
36	gesticulating, and for a moment I shared his panic.  His gesture
36	suggested a resignation of the slit, and after a little while my
36	curiosity gave me courage, and I rose up, stepped across him, and
36	clambered up to it.  At first I could see no reason for his frantic
36	behaviour.  The twilight had now come, the stars were little and
36	faint, but the pit was illuminated by the flickering green fire that
36	came from the aluminium-making.  The whole picture was a flickering
36	scheme of green gleams and shifting rusty black shadows, strangely
36	trying to the eyes.  Over and through it all went the bats, heeding it
36	not at all.  The sprawling Martians were no longer to be seen, the
36	mound of blue-green powder had risen to cover them from sight, and a
36	fighting-machine, with its legs contracted, crumpled, and abbreviated,
36	stood across the corner of the pit.  And then, amid the clangour of
36	the machinery, came a drifting suspicion of human voices, that I
36	entertained at first only to dismiss.
36	
36	I crouched, watching this fighting-machine closely, satisfying
36	myself now for the first time that the hood did indeed contain a
36	Martian.  As the green flames lifted I could see the oily gleam of
36	his integument and the brightness of his eyes.  And suddenly I heard
36	a yell, and saw a long tentacle reaching over the shoulder of the
36	machine to the little cage that hunched upon its back.  Then
36	something--something struggling violently--was lifted high against the
36	sky, a black, vague enigma against the starlight; and as this black
36	object came down again, I saw by the green brightness that it was a
36	man.  For an instant he was clearly visible.  He was a stout, ruddy,
36	middle-aged man, well dressed; three days before, he must have been
36	walking the world, a man of considerable consequence.  I could see his
36	staring eyes and gleams of light on his studs and watch chain.  He
36	vanished behind the mound, and for a moment there was silence.  And
36	then began a shrieking and a sustained and cheerful hooting from the
36	Martians.
36	
36	I slid down the rubbish, struggled to my feet, clapped my hands
36	over my ears, and bolted into the scullery.  The curate, who had been
36	crouching silently with his arms over his head, looked up as I passed,
36	cried out quite loudly at my desertion of him, and came running after
36	me.
36	
36	That night, as we lurked in the scullery, balanced between our
36	horror and the terrible fascination this peeping had, although I felt
36	an urgent need of action I tried in vain to conceive some plan of
36	escape; but afterwards, during the second day, I was able to consider
36	our position with great clearness.  The curate, I found, was quite
36	incapable of discussion; this new and culminating atrocity had robbed
36	him of all vestiges of reason or forethought.  Practically he had
36	already sunk to the level of an animal.  But as the saying goes, I
36	gripped myself with both hands.  It grew upon my mind, once I could
36	face the facts, that terrible as our position was, there was as yet
36	no justification for absolute despair.  Our chief chance lay in the
36	possibility of the Martians making the pit nothing more than a
36	temporary encampment.  Or even if they kept it permanently, they might
36	not consider it necessary to guard it, and a chance of escape might be
36	afforded us.  I also weighed very carefully the possibility of our
36	digging a way out in a direction away from the pit, but the chances of
36	our emerging within sight of some sentinel fighting-machine seemed at
36	first too great.  And I should have had to do all the digging myself.
36	The curate would certainly have failed me.
36	
36	It was on the third day, if my memory serves me right, that I saw
36	the lad killed.  It was the only occasion on which I actually saw the
36	Martians feed.  After that experience I avoided the hole in the wall
36	for the better part of a day.  I went into the scullery, removed the
36	door, and spent some hours digging with my hatchet as silently as
36	possible; but when I had made a hole about a couple of feet deep the
36	loose earth collapsed noisily, and I did not dare continue.  I lost
36	heart, and lay down on the scullery floor for a long time, having no
36	spirit even to move.  And after that I abandoned altogether the idea
36	of escaping by excavation.
36	
36	It says much for the impression the Martians had made upon me that
36	at first I entertained little or no hope of our escape being brought
36	about by their overthrow through any human effort.  But on the fourth
36	or fifth night I heard a sound like heavy guns.
36	
36	It was very late in the night, and the moon was shining brightly.
36	The Martians had taken away the excavating-machine, and, save for a
36	fighting-machine that stood in the remoter bank of the pit and a
36	handling-machine that was buried out of my sight in a corner of the
36	pit immediately beneath my peephole, the place was deserted by them.
36	Except for the pale glow from the handling-machine and the bars and
36	patches of white moonlight the pit was in darkness, and, except for
36	the clinking of the handling-machine, quite still.  That night was a
36	beautiful serenity; save for one planet, the moon seemed to have the
36	sky to herself.  I heard a dog howling, and that familiar sound it was
36	that made me listen.  Then I heard quite distinctly a booming exactly
36	like the sound of great guns.  Six distinct reports I counted, and
36	after a long interval six again.  And that was all.
36	
36	
36	
36	CHAPTER FOUR
36	
36	THE DEATH OF THE CURATE
36	
36	
36	It was on the sixth day of our imprisonment that I peeped for the
36	last time, and presently found myself alone.  Instead of keeping close
36	to me and trying to oust me from the slit, the curate had gone back
36	into the scullery.  I was struck by a sudden thought.  I went back
36	quickly and quietly into the scullery.  In the darkness I heard the
36	curate drinking.  I snatched in the darkness, and my fingers caught a
36	bottle of burgundy.
36	
36	For a few minutes there was a tussle.  The bottle struck the floor
36	and broke, and I desisted and rose.  We stood panting and threatening
36	each other.  In the end I planted myself between him and the food, and
36	told him of my determination to begin a discipline.  I divided the
36	food in the pantry, into rations to last us ten days.  I would not let
36	him eat any more that day.  In the afternoon he made a feeble effort
36	to get at the food.  I had been dozing, but in an instant I was awake.
36	All day and all night we sat face to face, I weary but resolute, and
36	he weeping and complaining of his immediate hunger.  It was, I know, a
36	night and a day, but to me it seemed--it seems now--an interminable
36	length of time.
36	
36	And so our widened incompatibility ended at last in open conflict.
36	For two vast days we struggled in undertones and wrestling contests.
36	There were times when I beat and kicked him madly, times when I
36	cajoled and persuaded him, and once I tried to bribe him with the last
36	bottle of burgundy, for there was a rain-water pump from which I could
36	get water.  But neither force nor kindness availed; he was indeed
36	beyond reason.  He would neither desist from his attacks on the food
36	nor from his noisy babbling to himself.  The rudimentary precautions
36	to keep our imprisonment endurable he would not observe.  Slowly I
36	began to realise the complete overthrow of his intelligence, to
36	perceive that my sole companion in this close and sickly darkness was
36	a man insane.
36	
36	From certain vague memories I am inclined to think my own mind
36	wandered at times.  I had strange and hideous dreams whenever I slept.
36	It sounds paradoxical, but I am inclined to think that the weakness
36	and insanity of the curate warned me, braced me, and kept me a sane
36	man.
36	
36	On the eighth day he began to talk aloud instead of whispering, and
36	nothing I could do would moderate his speech.
36	
36	""It is just, O God!"" he would say, over and over again. ""It is
36	just.  On me and mine be the punishment laid.  We have sinned, we have
36	fallen short.  There was poverty, sorrow; the poor were trodden in
36	the dust, and I held my peace.  I preached acceptable folly--my God,
36	what folly!--when I should have stood up, though I died for it, and
36	called upon them to repent--repent! . . .  Oppressors of the poor and
36	needy . . . !  The wine press of God!""
36	
36	Then he would suddenly revert to the matter of the food I withheld
36	from him, praying, begging, weeping, at last threatening.  He began to
36	raise his voice--I prayed him not to.  He perceived a hold on me--he
36	threatened he would shout and bring the Martians upon us.  For a time
36	that scared me; but any concession would have shortened our chance of
36	escape beyond estimating.  I defied him, although I felt no assurance
36	that he might not do this thing.  But that day, at any rate, he did
36	not.  He talked with his voice rising slowly, through the greater part
36	of the eighth and ninth days--threats, entreaties, mingled with a
36	torrent of half-sane and always frothy repentance for his vacant sham
36	of God's service, such as made me pity him.  Then he slept awhile, and
36	began again with renewed strength, so loudly that I must needs make
36	him desist.
36	
36	""Be still!"" I implored.
36	
36	He rose to his knees, for he had been sitting in the darkness near
36	the copper.
36	
36	""I have been still too long,"" he said, in a tone that must have
36	reached the pit, ""and now I must bear my witness.  Woe unto this
36	unfaithful city!  Woe!  Woe!  Woe!  Woe!  Woe! To the inhabitants of
36	the earth by reason of the other voices of the trumpet----""
36	
36	""Shut up!"" I said, rising to my feet, and in a terror lest the
36	Martians should hear us.  ""For God's sake----""
36	
36	""Nay,"" shouted the curate, at the top of his voice, standing
36	likewise and extending his arms.  ""Speak!  The word of the Lord is
36	upon me!""
36	
36	In three strides he was at the door leading into the kitchen.
36	
36	""I must bear my witness!  I go!  It has already been too long
36	delayed.""
36	
36	I put out my hand and felt the meat chopper hanging to the wall.
36	In a flash I was after him.  I was fierce with fear.  Before he was
36	halfway across the kitchen I had overtaken him.  With one last touch
36	of humanity I turned the blade back and struck him with the butt.  He
36	went headlong forward and lay stretched on the ground.  I stumbled
36	over him and stood panting.  He lay still.
36	
36	Suddenly I heard a noise without, the run and smash of slipping
36	plaster, and the triangular aperture in the wall was darkened.  I
36	looked up and saw the lower surface of a handling-machine coming
36	slowly across the hole.  One of its gripping limbs curled amid the
36	debris; another limb appeared, feeling its way over the fallen beams.
36	I stood petrified, staring.  Then I saw through a sort of glass plate
36	near the edge of the body the face, as we may call it, and the large
36	dark eyes of a Martian, peering, and then a long metallic snake of
36	tentacle came feeling slowly through the hole.
36	
36	I turned by an effort, stumbled over the curate, and stopped at the
36	scullery door.  The tentacle was now some way, two yards or more, in
36	the room, and twisting and turning, with queer sudden movements, this
36	way and that.  For a while I stood fascinated by that slow, fitful
36	advance.  Then, with a faint, hoarse cry, I forced myself across the
36	scullery.  I trembled violently; I could scarcely stand upright.  I
36	opened the door of the coal cellar, and stood there in the darkness
36	staring at the faintly lit doorway into the kitchen, and listening.
36	Had the Martian seen me?  What was it doing now?
36	
36	Something was moving to and fro there, very quietly; every now and
36	then it tapped against the wall, or started on its movements with a
36	faint metallic ringing, like the movements of keys on a split-ring.
36	Then a heavy body--I knew too well what--was dragged across the floor
36	of the kitchen towards the opening.  Irresistibly attracted, I crept
36	to the door and peeped into the kitchen.  In the triangle of bright
36	outer sunlight I saw the Martian, in its Briareus of a handling-machine,
36	scrutinizing the curate's head.  I thought at once that it would infer
36	my presence from the mark of the blow I had given him.
36	
36	I crept back to the coal cellar, shut the door, and began to cover
36	myself up as much as I could, and as noiselessly as possible in the
36	darkness, among the firewood and coal therein.  Every now and then I
36	paused, rigid, to hear if the Martian had thrust its tentacles through
36	the opening again.
36	
36	Then the faint metallic jingle returned.  I traced it slowly
36	feeling over the kitchen.  Presently I heard it nearer--in the
36	scullery, as I judged.  I thought that its length might be
36	insufficient to reach me.  I prayed copiously.  It passed, scraping
36	faintly across the cellar door.  An age of almost intolerable suspense
36	intervened; then I heard it fumbling at the latch! It had found the
36	door!  The Martians understood doors!
36	
36	It worried at the catch for a minute, perhaps, and then the door
36	opened.
36	
36	In the darkness I could just see the thing--like an elephant's
36	trunk more than anything else--waving towards me and touching and
36	examining the wall, coals, wood and ceiling.  It was like a black worm
36	swaying its blind head to and fro.
36	
36	Once, even, it touched the heel of my boot.  I was on the verge of
36	screaming; I bit my hand.  For a time the tentacle was silent.  I
36	could have fancied it had been withdrawn.  Presently, with an abrupt
36	click, it gripped something--I thought it had me!--and seemed to go
36	out of the cellar again.  For a minute I was not sure.  Apparently it
36	had taken a lump of coal to examine.
36	
36	I seized the opportunity of slightly shifting my position, which
36	had become cramped, and then listened.  I whispered passionate prayers
36	for safety.
36	
36	Then I heard the slow, deliberate sound creeping towards me again.
36	Slowly, slowly it drew near, scratching against the walls and tapping
36	the furniture.
36	
36	While I was still doubtful, it rapped smartly against the cellar
36	door and closed it.  I heard it go into the pantry, and the biscuit-tins
36	rattled and a bottle smashed, and then came a heavy bump against
36	the cellar door.  Then silence that passed into an infinity of
36	suspense.
36	
36	Had it gone?
36	
36	At last I decided that it had.
36	
36	It came into the scullery no more; but I lay all the tenth day in
36	the close darkness, buried among coals and firewood, not daring even
36	to crawl out for the drink for which I craved.  It was the eleventh day
36	before I ventured so far from my security.
36	
36	
36	
36	CHAPTER FIVE
36	
36	THE STILLNESS
36	
36	
36	My first act before I went into the pantry was to fasten the door
36	between the kitchen and the scullery.  But the pantry was empty; every
36	scrap of food had gone.  Apparently, the Martian had taken it all on
36	the previous day.  At that discovery I despaired for the first time.  I
36	took no food, or no drink either, on the eleventh or the twelfth day.
36	
36	At first my mouth and throat were parched, and my strength ebbed
36	sensibly.  I sat about in the darkness of the scullery, in a state of
36	despondent wretchedness.  My mind ran on eating.  I thought I had
36	become deaf, for the noises of movement I had been accustomed to hear
36	from the pit had ceased absolutely.  I did not feel strong enough to
36	crawl noiselessly to the peephole, or I would have gone there.
36	
36	On the twelfth day my throat was so painful that, taking the chance
36	of alarming the Martians, I attacked the creaking rain-water pump that
36	stood by the sink, and got a couple of glassfuls of blackened and
36	tainted rain water.  I was greatly refreshed by this, and emboldened
36	by the fact that no enquiring tentacle followed the noise of my
36	pumping.
36	
36	During these days, in a rambling, inconclusive way, I thought much
36	of the curate and of the manner of his death.
36	
36	On the thirteenth day I drank some more water, and dozed and
36	thought disjointedly of eating and of vague impossible plans of
36	escape.  Whenever I dozed I dreamt of horrible phantasms, of the death
36	of the curate, or of sumptuous dinners; but, asleep or awake, I felt a
36	keen pain that urged me to drink again and again.  The light that came
36	into the scullery was no longer grey, but red.  To my disordered
36	imagination it seemed the colour of blood.
36	
36	On the fourteenth day I went into the kitchen, and I was surprised
36	to find that the fronds of the red weed had grown right across
36	the hole in the wall, turning the half-light of the place into a
36	crimson-coloured obscurity.
36	
36	It was early on the fifteenth day that I heard a curious, familiar
36	sequence of sounds in the kitchen, and, listening, identified it as
36	the snuffing and scratching of a dog.  Going into the kitchen, I saw a
36	dog's nose peering in through a break among the ruddy fronds.  This
36	greatly surprised me.  At the scent of me he barked shortly.
36	
36	I thought if I could induce him to come into the place quietly I
36	should be able, perhaps, to kill and eat him; and in any case, it
36	would be advisable to kill him, lest his actions attracted the
36	attention of the Martians.
36	
36	I crept forward, saying ""Good dog!"" very softly; but he suddenly
36	withdrew his head and disappeared.
36	
36	I listened--I was not deaf--but certainly the pit was still.  I
36	heard a sound like the flutter of a bird's wings, and a hoarse
36	croaking, but that was all.
36	
36	For a long while I lay close to the peephole, but not daring to
36	move aside the red plants that obscured it.  Once or twice I heard a
36	faint pitter-patter like the feet of the dog going hither and thither
36	on the sand far below me, and there were more birdlike sounds, but
36	that was all.  At length, encouraged by the silence, I looked out.
36	
36	Except in the corner, where a multitude of crows hopped and fought
36	over the skeletons of the dead the Martians had consumed, there was
36	not a living thing in the pit.
36	
36	I stared about me, scarcely believing my eyes.  All the machinery
36	had gone.  Save for the big mound of greyish-blue powder in one
36	corner, certain bars of aluminium in another, the black birds, and the
36	skeletons of the killed, the place was merely an empty circular pit in
36	the sand.
36	
36	Slowly I thrust myself out through the red weed, and stood upon the
36	mound of rubble.  I could see in any direction save behind me, to the
36	north, and neither Martians nor sign of Martians were to be seen.  The
36	pit dropped sheerly from my feet, but a little way along the rubbish
36	afforded a practicable slope to the summit of the ruins.  My chance of
36	escape had come.  I began to tremble.
36	
36	I hesitated for some time, and then, in a gust of desperate
36	resolution, and with a heart that throbbed violently, I scrambled to
36	the top of the mound in which I had been buried so long.
36	
36	I looked about again.  To the northward, too, no Martian was
36	visible.
36	
36	When I had last seen this part of Sheen in the daylight it had been
36	a straggling street of comfortable white and red houses, interspersed
36	with abundant shady trees.  Now I stood on a mound of smashed
36	brickwork, clay, and gravel, over which spread a multitude of red
36	cactus-shaped plants, knee-high, without a solitary terrestrial growth
36	to dispute their footing.  The trees near me were dead and brown, but
36	further a network of red thread scaled the still living stems.
36	
36	The neighbouring houses had all been wrecked, but none had been
36	burned; their walls stood, sometimes to the second story, with smashed
36	windows and shattered doors.  The red weed grew tumultuously in their
36	roofless rooms.  Below me was the great pit, with the crows struggling
36	for its refuse.  A number of other birds hopped about among the ruins.
36	Far away I saw a gaunt cat slink crouchingly along a wall, but traces
36	of men there were none.
36	
36	The day seemed, by contrast with my recent confinement, dazzlingly
36	bright, the sky a glowing blue.  A gentle breeze kept the red weed
36	that covered every scrap of unoccupied ground gently swaying.  And oh!
36	the sweetness of the air!
36	
36	
36	
36	CHAPTER SIX
36	
36	THE WORK OF FIFTEEN DAYS
36	
36	
36	For some time I stood tottering on the mound regardless of my
36	safety.  Within that noisome den from which I had emerged I had
36	thought with a narrow intensity only of our immediate security.  I had
36	not realised what had been happening to the world, had not anticipated
36	this startling vision of unfamiliar things.  I had expected to see
36	Sheen in ruins--I found about me the landscape, weird and lurid, of
36	another planet.
36	
36	For that moment I touched an emotion beyond the common range of
36	men, yet one that the poor brutes we dominate know only too well.  I
36	felt as a rabbit might feel returning to his burrow and suddenly
36	confronted by the work of a dozen busy navvies digging the foundations
36	of a house.  I felt the first inkling of a thing that presently grew
36	quite clear in my mind, that oppressed me for many days, a sense of
36	dethronement, a persuasion that I was no longer a master, but an
36	animal among the animals, under the Martian heel.  With us it would be
36	as with them, to lurk and watch, to run and hide; the fear and empire
36	of man had passed away.
36	
36	But so soon as this strangeness had been realised it passed, and my
36	dominant motive became the hunger of my long and dismal fast.  In the
36	direction away from the pit I saw, beyond a red-covered wall, a patch
36	of garden ground unburied.  This gave me a hint, and I went knee-deep,
36	and sometimes neck-deep, in the red weed.  The density of the
36	weed gave me a reassuring sense of hiding.  The wall was some six feet
36	high, and when I attempted to clamber it I found I could not lift my
36	feet to the crest.  So I went along by the side of it, and came to a
36	corner and a rockwork that enabled me to get to the top, and tumble
36	into the garden I coveted.  Here I found some young onions, a couple
36	of gladiolus bulbs, and a quantity of immature carrots, all of which I
36	secured, and, scrambling over a ruined wall, went on my way through
36	scarlet and crimson trees towards Kew--it was like walking through an
36	avenue of gigantic blood drops--possessed with two ideas: to get more
36	food, and to limp, as soon and as far as my strength permitted, out of
36	this accursed unearthly region of the pit.
36	
36	Some way farther, in a grassy place, was a group of mushrooms which
36	also I devoured, and then I came upon a brown sheet of flowing shallow
36	water, where meadows used to be.  These fragments of nourishment served
36	only to whet my hunger.  At first I was surprised at this flood in a
36	hot, dry summer, but afterwards I discovered that it was caused by the
36	tropical exuberance of the red weed.  Directly this extraordinary
36	growth encountered water it straightway became gigantic and of
36	unparalleled fecundity.  Its seeds were simply poured down into the
36	water of the Wey and Thames, and its swiftly growing and Titanic water
36	fronds speedily choked both those rivers.
36	
36	At Putney, as I afterwards saw, the bridge was almost lost in a
36	tangle of this weed, and at Richmond, too, the Thames water poured in
36	a broad and shallow stream across the meadows of Hampton and
36	Twickenham.  As the water spread the weed followed them, until the
36	ruined villas of the Thames valley were for a time lost in this red
36	swamp, whose margin I explored, and much of the desolation the
36	Martians had caused was concealed.
36	
36	In the end the red weed succumbed almost as quickly as it had
36	spread.  A cankering disease, due, it is believed, to the action of
36	certain bacteria, presently seized upon it.  Now by the action of
36	natural selection, all terrestrial plants have acquired a resisting
36	power against bacterial diseases--they never succumb without a severe
36	struggle, but the red weed rotted like a thing already dead.  The
36	fronds became bleached, and then shrivelled and brittle.  They broke
36	off at the least touch, and the waters that had stimulated their early
36	growth carried their last vestiges out to sea.
36	
36	My first act on coming to this water was, of course, to slake my
36	thirst.  I drank a great deal of it and, moved by an impulse, gnawed
36	some fronds of red weed; but they were watery, and had a sickly,
36	metallic taste.  I found the water was sufficiently shallow for me to
36	wade securely, although the red weed impeded my feet a little; but the
36	flood evidently got deeper towards the river, and I turned back to
36	Mortlake.  I managed to make out the road by means of occasional ruins
36	of its villas and fences and lamps, and so presently I got out of this
36	spate and made my way to the hill going up towards Roehampton and came
36	out on Putney Common.
36	
36	Here the scenery changed from the strange and unfamiliar to the
36	wreckage of the familiar: patches of ground exhibited the devastation
36	of a cyclone, and in a few score yards I would come upon perfectly
36	undisturbed spaces, houses with their blinds trimly drawn and doors
36	closed, as if they had been left for a day by the owners, or as if
36	their inhabitants slept within.  The red weed was less abundant; the
36	tall trees along the lane were free from the red creeper.  I hunted
36	for food among the trees, finding nothing, and I also raided a couple
36	of silent houses, but they had already been broken into and ransacked.
36	I rested for the remainder of the daylight in a shrubbery, being, in
36	my enfeebled condition, too fatigued to push on.
36	
36	All this time I saw no human beings, and no signs of the Martians.
36	I encountered a couple of hungry-looking dogs, but both hurried
36	circuitously away from the advances I made them.  Near Roehampton I
36	had seen two human skeletons--not bodies, but skeletons, picked
36	clean--and in the wood by me I found the crushed and scattered bones
36	of several cats and rabbits and the skull of a sheep.  But though I
36	gnawed parts of these in my mouth, there was nothing to be got from
36	them.
36	
36	After sunset I struggled on along the road towards Putney, where I
36	think the Heat-Ray must have been used for some reason.  And in the
36	garden beyond Roehampton I got a quantity of immature potatoes,
36	sufficient to stay my hunger.  From this garden one looked down upon
36	Putney and the river.  The aspect of the place in the dusk was
36	singularly desolate: blackened trees, blackened, desolate ruins, and
36	down the hill the sheets of the flooded river, red-tinged with the
36	weed.  And over all--silence.  It filled me with indescribable terror
36	to think how swiftly that desolating change had come.
36	
36	For a time I believed that mankind had been swept out of existence,
36	and that I stood there alone, the last man left alive.  Hard by the
36	top of Putney Hill I came upon another skeleton, with the arms
36	dislocated and removed several yards from the rest of the body.  As I
36	proceeded I became more and more convinced that the extermination of
36	mankind was, save for such stragglers as myself, already accomplished
36	in this part of the world.  The Martians, I thought, had gone on and
36	left the country desolated, seeking food elsewhere.  Perhaps even now
36	they were destroying Berlin or Paris, or it might be they had gone
36	northward.
36	
36	
36	
36	CHAPTER SEVEN
36	
36	THE MAN ON PUTNEY HILL
36	
36	
36	I spent that night in the inn that stands at the top of Putney
36	Hill, sleeping in a made bed for the first time since my flight to
36	Leatherhead.  I will not tell the needless trouble I had breaking into
36	that house--afterwards I found the front door was on the latch--nor
36	how I ransacked every room for food, until just on the verge of
36	despair, in what seemed to me to be a servant's bedroom, I found a
36	rat-gnawed crust and two tins of pineapple.  The place had been
36	already searched and emptied.  In the bar I afterwards found some
36	biscuits and sandwiches that had been overlooked.  The latter I could
36	not eat, they were too rotten, but the former not only stayed my
36	hunger, but filled my pockets.  I lit no lamps, fearing some Martian
36	might come beating that part of London for food in the night.  Before
36	I went to bed I had an interval of restlessness, and prowled from
36	window to window, peering out for some sign of these monsters.  I
36	slept little.  As I lay in bed I found myself thinking consecutively--a
36	thing I do not remember to have done since my last argument with the
36	curate.  During all the intervening time my mental condition had been
36	a hurrying succession of vague emotional states or a sort of stupid
36	receptivity.  But in the night my brain, reinforced, I suppose, by the
36	food I had eaten, grew clear again, and I thought.
36	
36	Three things struggled for possession of my mind: the killing of
36	the curate, the whereabouts of the Martians, and the possible fate of
36	my wife.  The former gave me no sensation of horror or remorse to
36	recall; I saw it simply as a thing done, a memory infinitely
36	disagreeable but quite without the quality of remorse.  I saw myself
36	then as I see myself now, driven step by step towards that hasty blow,
36	the creature of a sequence of accidents leading inevitably to that.  I
36	felt no condemnation; yet the memory, static, unprogressive, haunted
36	me.  In the silence of the night, with that sense of the nearness of
36	God that sometimes comes into the stillness and the darkness, I stood
36	my trial, my only trial, for that moment of wrath and fear.  I
36	retraced every step of our conversation from the moment when I had
36	found him crouching beside me, heedless of my thirst, and pointing to
36	the fire and smoke that streamed up from the ruins of Weybridge.  We
36	had been incapable of co-operation--grim chance had taken no heed of
36	that.  Had I foreseen, I should have left him at Halliford.  But I did
36	not foresee; and crime is to foresee and do.  And I set this down as I
36	have set all this story down, as it was.  There were no witnesses--all
36	these things I might have concealed.  But I set it down, and the
36	reader must form his judgment as he will.
36	
36	And when, by an effort, I had set aside that picture of a prostrate
36	body, I faced the problem of the Martians and the fate of my wife.  For
36	the former I had no data; I could imagine a hundred things, and so,
36	unhappily, I could for the latter.  And suddenly that night became
36	terrible.  I found myself sitting up in bed, staring at the dark.  I
36	found myself praying that the Heat-Ray might have suddenly and
36	painlessly struck her out of being.  Since the night of my return from
36	Leatherhead I had not prayed.  I had uttered prayers, fetish prayers,
36	had prayed as heathens mutter charms when I was in extremity; but now
36	I prayed indeed, pleading steadfastly and sanely, face to face with
36	the darkness of God.  Strange night!  Strangest in this, that so soon
36	as dawn had come, I, who had talked with God, crept out of the house
36	like a rat leaving its hiding place--a creature scarcely larger, an
36	inferior animal, a thing that for any passing whim of our masters
36	might be hunted and killed.  Perhaps they also prayed confidently to
36	God.  Surely, if we have learned nothing else, this war has taught us
36	pity--pity for those witless souls that suffer our dominion.
36	
36	The morning was bright and fine, and the eastern sky glowed pink,
36	and was fretted with little golden clouds.  In the road that runs from
36	the top of Putney Hill to Wimbledon was a number of poor vestiges of
36	the panic torrent that must have poured Londonward on the Sunday night
36	after the fighting began.  There was a little two-wheeled cart
36	inscribed with the name of Thomas Lobb, Greengrocer, New Malden, with
36	a smashed wheel and an abandoned tin trunk; there was a straw hat
36	trampled into the now hardened mud, and at the top of West Hill a lot
36	of blood-stained glass about the overturned water trough.  My
36	movements were languid, my plans of the vaguest.  I had an idea of
36	going to Leatherhead, though I knew that there I had the poorest
36	chance of finding my wife.  Certainly, unless death had overtaken them
36	suddenly, my cousins and she would have fled thence; but it seemed to
36	me I might find or learn there whither the Surrey people had fled.  I
36	knew I wanted to find my wife, that my heart ached for her and the
36	world of men, but I had no clear idea how the finding might be done.  I
36	was also sharply aware now of my intense loneliness.  From the corner
36	I went, under cover of a thicket of trees and bushes, to the edge of
36	Wimbledon Common, stretching wide and far.
36	
36	That dark expanse was lit in patches by yellow gorse and broom;
36	there was no red weed to be seen, and as I prowled, hesitating, on the
36	verge of the open, the sun rose, flooding it all with light and
36	vitality.  I came upon a busy swarm of little frogs in a swampy place
36	among the trees.  I stopped to look at them, drawing a lesson from
36	their stout resolve to live.  And presently, turning suddenly, with an
36	odd feeling of being watched, I beheld something crouching amid a
36	clump of bushes.  I stood regarding this.  I made a step towards it,
36	and it rose up and became a man armed with a cutlass.  I approached
36	him slowly.  He stood silent and motionless, regarding me.
36	
36	As I drew nearer I perceived he was dressed in clothes as dusty and
36	filthy as my own; he looked, indeed, as though he had been dragged
36	through a culvert.  Nearer, I distinguished the green slime of ditches
36	mixing with the pale drab of dried clay and shiny, coaly patches.  His
36	black hair fell over his eyes, and his face was dark and dirty and
36	sunken, so that at first I did not recognise him.  There was a red cut
36	across the lower part of his face.
36	
36	""Stop!"" he cried, when I was within ten yards of him, and I
36	stopped.  His voice was hoarse.  ""Where do you come from?"" he said.
36	
36	I thought, surveying him.
36	
36	""I come from Mortlake,"" I said.  ""I was buried near the pit the
36	Martians made about their cylinder.  I have worked my way out and
36	escaped.""
36	
36	""There is no food about here,"" he said.  ""This is my country.  All
36	this hill down to the river, and back to Clapham, and up to the edge
36	of the common.  There is only food for one.  Which way are you going?""
36	
36	I answered slowly.
36	
36	""I don't know,"" I said.  ""I have been buried in the ruins of a
36	house thirteen or fourteen days.  I don't know what has happened.""
36	
36	He looked at me doubtfully, then started, and looked with a changed
36	expression.
36	
36	""I've no wish to stop about here,"" said I.  ""I think I shall go to
36	Leatherhead, for my wife was there.""
36	
36	He shot out a pointing finger.
36	
36	""It is you,"" said he; ""the man from Woking.  And you weren't killed
36	at Weybridge?""
36	
36	I recognised him at the same moment.
36	
36	""You are the artilleryman who came into my garden.""
36	
36	""Good luck!"" he said.  ""We are lucky ones!  Fancy _you_!""  He put out
